,Period,PersonID,Activity,WorkHours,WorkAmount,WIPFees,BillHours,BillAmount,ARFees,WUpDown,FeesCollected,WOff,Month,Year
10157,22023,7020,567082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.55,0.0,2,2023
10158,32023,6931,548731,0.0,0.0,0.0,7.07,791.54,332.48,-333.46,0.0,0.0,3,2023
10159,22023,7257,562643,0.0,0.0,0.0,12.9,2106.88,0.0,-537.62,0.0,0.0,2,2023
10160,12023,7549,626417,3.3,2920.5,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
10161,22023,7097,536932,1.2,598.56,0.0,4.4,2194.72,0.0,0.0,8.52,0.0,2,2023
10162,22023,7779,567237,0.4,128.0,0.0,0.8,256.0,0.0,0.0,1056.0,0.0,2,2023
10163,12023,7446,568129,0.0,0.0,0.0,0.3,244.5,0.0,0.0,0.0,0.0,1,2023
10164,32023,6975,558552,0.0,0.0,0.0,0.87,103.6,0.0,7.6,0.0,0.0,3,2023
10165,12023,7454,626417,1.4,1232.0,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
10166,32023,7675,545372,19.6,20286.0,0.0,0.4,414.0,0.0,0.0,0.0,0.0,3,2023
10167,32023,7093,539426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.53,225.7,3,2023
10168,32023,6905,559346,0.0,0.0,0.0,0.9,807.33,0.0,-177.17,0.0,0.0,3,2023
10169,12023,7694,566036,0.0,0.0,0.0,0.3,51.0,0.0,0.0,0.0,0.0,1,2023
10170,12023,7442,626417,1.7,620.5,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
10171,32023,7565,568843,0.9,472.52,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
10172,22023,7020,567082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.27,0.0,2,2023
10173,32023,7854,536932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.37,0.0,3,2023
10174,12023,7043,536932,0.0,0.0,0.0,2.8,569.52,0.0,0.0,0.0,0.0,1,2023
10175,22023,7772,626417,1.0,1020.0,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
10176,32023,7022,536932,19.5,9726.6,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
10177,22023,6853,568230,0.8,164.0,0.0,1.8,369.0,0.0,0.0,0.0,0.0,2,2023
10178,22023,6986,536932,0.0,0.0,0.0,10.7,7589.01,0.0,99.01,28663.8,0.0,2,2023
10179,12023,7524,558361,0.0,0.0,0.0,1.8,0.0,0.0,-218.88,0.0,0.0,1,2023
10180,32023,7093,558361,14.5,6724.39,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
10181,32023,7069,567082,1.4,301.02,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
10182,32023,7545,567082,0.4,176.0,0.0,6.67,2932.22,0.0,-631.78,6851.09,0.0,3,2023
10183,32023,6890,548731,9.0,3312.0,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
10184,32023,1461,558260,5.2,409.54,0.0,2.1,165.4,0.0,-7.87,0.0,0.0,3,2023
10185,32023,6880,626417,10.1,3585.5,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
10186,32023,6890,548731,7.4,2723.2,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
10187,22023,6922,569218,2.5,1500.0,0.0,2.0,1200.0,0.0,0.0,0.0,0.0,2,2023
10188,32023,6907,626417,0.01,8.15,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
10189,12023,7158,626416,1.3,461.5,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
10190,22023,7446,557464,0.1,88.0,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
10191,32023,7737,566751,3.5,647.5,0.0,1.85,342.13,342.13,-268.37,0.0,9.34,3,2023
10192,22023,7786,556661,6.3,4189.5,0.0,16.2,10773.0,0.0,0.0,7441.5,0.0,2,2023
10193,22023,7015,566251,0.4,250.0,0.0,0.4,230.0,0.0,0.0,230.0,0.0,2,2023
10194,32023,6907,536932,0.4,204.0,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
10195,12023,7412,538706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27939.0,0.0,1,2023
10196,32023,7454,536932,0.2,130.0,0.0,0.0,0.0,0.0,0.0,412.6,0.0,3,2023
10197,32023,7340,536932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.55,0.0,3,2023
10198,22023,7069,567082,4.4,946.08,0.0,6.7,1096.61,0.0,-343.96,720.9,0.0,2,2023
10199,22023,6890,626417,0.3,201.0,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
10200,32023,7756,562643,4.3,881.5,0.0,2.13,435.78,0.0,-15.26,4392.86,0.0,3,2023
10201,22023,7616,557046,17.1,10260.0,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
10202,12023,6962,545372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.8,0.0,1,2023
10203,12023,7854,626417,0.09,60.3,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
10204,22023,7446,569129,0.9,792.0,0.0,0.0,0.0,0.0,-792.0,0.0,0.0,2,2023
10205,32023,1461,558361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.08,0.0,3,2023
10206,32023,7522,626417,118.6,42103.0,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
10207,12023,7446,565937,0.0,0.0,0.0,0.3,168.0,0.0,0.0,672.0,0.0,1,2023
10208,32023,7015,555675,10.5,5775.0,0.0,5.9,3245.0,0.0,0.0,0.0,7.14,3,2023
10209,22023,7621,558361,0.9,126.0,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
10210,32023,7340,536932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.33,0.0,3,2023
10211,22023,7238,548731,0.2,108.8,108.8,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
10212,22023,7805,536932,0.0,0.0,0.0,37.5,7371.16,0.0,96.16,3115.56,0.0,2,2023
10213,32023,7648,567410,1.5,427.5,0.0,49.4,14079.0,0.0,0.0,0.0,0.0,3,2023
10214,22023,7510,567734,1.0,695.0,0.0,4.0,2780.0,0.0,0.0,0.0,0.0,2,2023
10215,12023,7727,539426,3.2,1594.09,0.0,0.0,0.0,0.0,0.0,23512.68,0.0,1,2023
10216,32023,7644,626417,69.4,24637.0,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
10217,32023,7845,562643,38.6,7913.26,0.0,25.45,5219.01,0.0,2348.95,0.0,0.0,3,2023
10218,32023,6956,536932,37.1,13571.18,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
10219,32023,7385,626417,4.3,4020.5,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
10220,12023,7422,569442,1.5,937.5,0.0,3.9,2437.5,255.06,0.0,1407.34,0.0,1,2023
10221,12023,7666,626417,1.0,745.0,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
10222,32023,1460,568843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.5,0.0,3,2023
10223,22023,7488,548731,0.0,0.0,0.0,17.8,1790.36,0.0,-1627.24,0.0,0.0,2,2023
10224,22023,7488,548731,3.6,691.2,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
10225,22023,6828,565832,2.7,1687.5,0.0,1.2,750.0,0.0,0.0,750.0,0.0,2,2023
10226,12023,1460,567780,10.7,4119.67,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
10227,12023,7436,536932,0.0,0.0,0.0,12.6,1984.5,0.0,0.0,12.65,0.0,1,2023
10228,22023,7484,558260,0.4,212.0,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
10229,32023,7036,626417,0.1,35.5,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
10230,32023,7396,626416,1.5,517.5,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
10231,22023,7598,559588,0.0,0.0,0.0,0.2,174.0,0.0,0.0,609.0,0.0,2,2023
10232,22023,7549,567788,13.0,6825.0,0.0,19.7,10342.5,0.0,0.0,2520.0,0.0,2,2023
10233,32023,7842,536932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2995.8,0.0,3,2023
10234,32023,6958,547485,23.4,13572.0,0.0,27.9,16182.0,0.0,0.0,5208.0,0.0,3,2023
10235,22023,7157,547184,1.2,258.0,0.0,1.8,387.0,0.0,0.0,602.0,0.0,2,2023
10236,32023,7854,536932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.75,0.0,3,2023
10237,12023,7644,626417,24.1,8555.5,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
10238,12023,7524,558361,0.7,85.12,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
10239,12023,7384,567602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,1,2023
10240,32023,7598,558361,0.5,317.18,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
10241,32023,7097,536932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419.82,0.0,3,2023
10242,22023,7152,626417,8.6,12040.0,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
10243,32023,7524,558361,0.5,70.0,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
10244,12023,7644,536932,0.0,0.0,0.0,0.2,44.19,0.0,6.19,410.24,0.0,1,2023
10245,32023,7340,536932,9.3,1705.62,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
10246,32023,7509,558260,0.0,0.0,0.0,9.73,766.9,0.0,-36.4,542.43,0.0,3,2023
10247,32023,7813,566331,0.0,0.0,0.0,0.2,98.76,0.0,-51.25,0.0,0.0,3,2023
10248,22023,7842,536932,1.7,1190.0,0.0,2.3,1631.28,0.0,21.28,0.0,0.0,2,2023
10249,32023,7545,567082,0.0,0.0,0.0,1.32,579.2,0.0,-124.8,579.21,0.0,3,2023
10250,12023,7548,536932,0.6,114.0,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
10251,32023,7690,556027,0.0,0.0,0.0,2.2,594.0,0.0,0.0,0.0,0.0,3,2023
10252,12023,6956,536932,0.0,0.0,0.0,0.5,159.75,0.0,0.0,12.05,0.0,1,2023
10253,12023,7008,558361,59.0,29795.2,0.0,5.7,2187.67,0.0,0.0,0.0,0.0,1,2023
10254,22023,6975,558552,1.5,180.0,0.0,2.6,340.0,0.0,28.0,0.0,0.0,2,2023
10255,12023,7018,566785,0.0,0.0,0.0,1.4,744.68,0.0,-82.76,12340.08,0.0,1,2023
10256,12023,7740,626417,83.4,18765.0,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
10257,12023,7524,558361,0.0,0.0,0.0,1.1,0.0,0.0,-133.76,0.0,0.0,1,2023
10258,22023,7097,536932,0.0,0.0,0.0,75.4,37609.52,0.0,0.0,94.5,0.0,2,2023
10259,32023,7177,558361,21.4,9924.29,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
10260,22023,6956,536932,0.0,0.0,0.0,1.2,438.96,0.0,0.0,1477.03,0.0,2,2023
10261,22023,7677,558361,2.7,1411.12,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
10262,32023,6975,558552,0.0,0.0,0.0,0.54,64.7,0.0,4.7,0.0,0.0,3,2023
10263,12023,7672,562976,4.4,2750.0,0.0,0.5,312.5,0.0,0.0,0.0,0.0,1,2023
10264,22023,7018,566820,0.3,289.5,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
10265,22023,7015,555675,0.4,220.0,0.0,1.3,715.0,0.0,0.0,220.0,0.0,2,2023
10266,22023,7854,536932,12.6,4599.0,0.0,4.9,1812.14,0.0,23.64,2123.94,0.0,2,2023
10267,32023,7015,566251,0.0,0.0,0.0,0.3,187.51,0.0,0.0,0.0,0.0,3,2023
10268,12023,7804,558552,0.3,36.0,0.0,0.0,0.0,0.0,0.0,51.94,0.0,1,2023
10269,22023,7020,567082,0.3,64.51,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
10270,32023,7069,567082,0.0,0.0,0.0,0.16,35.38,0.0,-7.62,35.38,0.0,3,2023
10271,22023,7422,626417,0.6,486.0,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
10272,32023,7672,567240,0.0,0.0,0.0,0.6,435.0,0.0,0.0,0.0,0.0,3,2023
10273,12023,7621,558361,1.8,191.52,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
10274,32023,7389,626416,1.0,355.0,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
10275,32023,6922,560261,21.5,11502.5,0.0,79.5,42532.5,0.0,0.0,41100.98,0.0,3,2023
10276,22023,7524,558361,0.5,70.0,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
10277,32023,1461,562643,0.0,0.0,0.0,0.77,77.3,0.0,-2.7,0.0,0.0,3,2023
10278,12023,7238,548731,4.6,2502.4,2502.4,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
10279,32023,1461,558361,0.5,39.39,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
10280,22023,7672,557280,1.1,632.5,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
10281,22023,7840,558361,30.9,14561.79,0.0,19.9,0.0,0.0,-8015.75,0.0,0.0,2,2023
10282,32023,7015,566251,0.0,0.0,0.0,0.3,187.51,0.0,0.0,0.0,0.0,3,2023
10283,12023,7681,552290,37.6,26508.0,0.0,1.1,775.5,0.0,0.0,19023.23,0.0,1,2023
10284,22023,7773,569195,15.3,4590.0,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
10285,12023,7603,626417,16.09,5711.95,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
10286,12023,7446,565612,0.2,138.0,0.0,2.5,1725.0,0.0,0.0,138.0,0.0,1,2023
10287,22023,7542,566083,0.0,0.0,0.0,0.5,140.0,0.0,0.0,0.0,0.0,2,2023
10288,22023,7752,558361,1.0,131.25,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
10289,32023,7848,566569,58.8,32340.0,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
10290,12023,7411,536932,7.5,5437.5,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
10291,22023,6907,558361,11.7,5425.91,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
10292,22023,7018,569602,10.3,6386.0,0.0,19.2,11904.0,11904.0,0.0,0.0,0.0,2,2023
10293,22023,7524,558361,0.0,0.0,0.0,0.6,0.0,0.0,-72.97,0.0,0.0,2,2023
10294,22023,7015,566251,1.1,687.51,0.0,4.5,2587.55,0.0,0.0,0.0,0.0,2,2023
10295,22023,7672,546387,1.3,1696.5,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
10296,12023,7446,554352,0.0,0.0,0.0,0.1,81.5,0.0,0.0,0.0,0.0,1,2023
10297,22023,7829,558361,0.4,60.0,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
10298,22023,7752,558361,2.8,367.5,0.0,2.0,262.51,0.0,0.0,0.0,0.0,2,2023
10299,12023,7524,558361,1.1,133.76,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
10300,32023,7097,536932,0.1,49.88,0.0,0.0,0.0,0.0,0.0,122.41,0.0,3,2023
10301,22023,7520,567701,0.0,0.0,0.0,0.3,139.5,0.0,0.0,0.0,0.0,2,2023
10302,12023,6890,626417,4.9,3283.0,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
10303,12023,7411,536932,2.9,1997.52,0.0,4.4,2831.4,0.0,0.0,0.0,0.0,1,2023
10304,12023,7082,558260,8.8,3234.05,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
10305,22023,7666,626417,0.08,59.6,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
10306,22023,6958,626417,2.9,2929.0,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
10307,12023,7097,536932,0.7,367.5,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
10308,32023,6956,536932,1.2,438.96,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
10309,12023,7020,626417,3.6,1278.0,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
10310,32023,6975,558552,2.1,252.0,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
10311,32023,7018,568061,0.2,193.0,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
10312,22023,6975,558552,0.0,0.0,0.0,0.4,53.1,0.0,5.1,0.0,0.0,2,2023
10313,12023,7422,626417,7.4,5694.0,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
10314,32023,7700,558361,0.3,39.39,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
10315,22023,6890,548731,8.2,3017.6,0.0,4.7,906.08,0.0,-823.52,672.01,0.0,2,2023
10316,12023,7616,568061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5571.52,0.0,1,2023
10317,22023,7036,567780,0.3,72.0,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
10318,22023,6962,567959,0.0,0.0,0.0,0.0,0.0,0.0,-72.0,0.0,0.0,2,2023
10319,12023,7446,567475,5.5,4356.0,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
10320,12023,7412,559745,11.9,4998.0,0.0,18.9,7938.0,0.0,-2016.0,13902.0,0.0,1,2023
10321,12023,7700,558260,7.3,958.15,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
10322,12023,7860,566017,0.0,0.0,0.0,1.4,1075.69,0.0,-471.31,9326.54,0.0,1,2023
10323,22023,7020,567082,0.0,0.0,0.0,0.7,114.58,0.0,-35.93,0.0,0.0,2,2023
10324,32023,7055,536932,4.7,3125.5,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
10325,32023,7375,568519,7.0,5075.0,0.0,5.4,3915.0,0.0,0.0,127606.34,0.0,3,2023
10326,22023,7394,558361,12.3,4520.26,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
10327,32023,1460,567780,3.0,1155.06,0.0,1.9,731.53,0.0,0.0,0.0,0.0,3,2023
10328,12023,6931,559624,0.0,0.0,0.0,0.8,144.0,0.0,0.0,0.0,0.0,1,2023
10329,12023,7522,548731,0.4,65.2,65.2,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
10330,12023,6853,568230,1.1,225.5,0.0,7.4,1517.0,0.0,0.0,0.0,0.0,1,2023
10331,12023,7384,566309,0.3,75.0,0.0,0.0,0.0,0.0,-252.0,0.0,0.0,1,2023
10332,12023,7621,558361,0.0,0.0,0.0,1.8,0.0,0.0,-191.52,0.0,0.0,1,2023
10333,32023,6905,626416,0.5,700.0,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
10334,22023,7486,565833,2.8,520.81,0.0,4.5,837.0,27.0,0.0,0.0,0.0,2,2023
10335,22023,6975,558552,0.2,24.0,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
10336,12023,7603,562643,9.1,1865.55,4505.37,20.9,3387.5,0.0,-897.03,0.0,0.0,1,2023
10337,32023,7666,568904,0.0,0.0,0.0,1.0,690.0,0.0,-621.0,0.0,0.0,3,2023
10338,32023,7565,565735,0.3,158.7,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
10339,22023,7177,558361,3.1,1553.97,0.0,0.2,0.0,0.0,-106.0,0.0,0.0,2,2023
10340,12023,7700,558361,0.9,102.6,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
10341,22023,7805,536932,0.0,0.0,0.0,12.5,2303.75,0.0,0.0,0.0,0.0,2,2023
10342,22023,7379,536932,34.8,5919.48,0.0,44.8,7620.48,0.0,0.0,8402.49,0.0,2,2023
10343,12023,7157,567823,15.2,2812.0,0.0,1.2,222.0,0.0,0.0,0.0,0.0,1,2023
10344,12023,1461,566751,1.5,97.5,0.0,1.5,108.22,108.22,10.72,0.0,0.0,1,2023
10345,32023,1461,558260,2.9,228.4,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
10346,22023,6907,536932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663.84,0.0,2,2023
10347,22023,7677,558260,0.6,220.51,0.0,1.2,491.7,0.0,50.67,0.0,0.0,2,2023
10348,12023,7845,562643,10.6,2173.12,5248.09,11.3,1831.59,0.0,-485.0,0.0,0.0,1,2023
10349,22023,7542,567237,0.5,170.0,0.0,0.0,0.0,0.0,-315.0,0.0,0.0,2,2023
10350,22023,7524,558361,0.0,0.0,0.0,1.1,0.0,0.0,-133.76,0.0,0.0,2,2023
10351,22023,7848,536932,1.7,589.56,0.0,0.8,277.44,0.0,0.0,6.81,0.0,2,2023
10352,32023,7813,626417,0.08,72.0,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
10353,22023,7524,558361,0.5,70.0,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
10354,12023,7446,544519,1.1,330.0,0.0,4.8,1440.0,26.5,0.0,399.0,0.0,1,2023
10355,12023,7804,558552,1.0,120.0,0.0,0.0,0.0,0.0,0.0,2856.71,0.0,1,2023
10356,22023,7666,555259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.41,0.0,2,2023
10357,32023,7177,626417,0.2,187.0,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
10358,12023,7665,626417,0.8,292.0,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
10359,32023,7524,558361,1.2,168.0,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
10360,32023,7616,626417,29.4,35133.0,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
10361,32023,7422,547128,6.7,4020.0,0.0,12.3,7380.0,0.0,0.0,44612.99,0.0,3,2023
10362,22023,7825,626417,22.4,25648.0,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
10363,32023,7786,569260,0.0,0.0,0.0,7.9,5940.8,0.0,0.0,1729.6,0.0,3,2023
10364,12023,7752,558361,0.9,118.12,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
10365,32023,7504,626417,113.9,27336.0,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
10366,32023,7510,626417,0.3,292.5,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
10367,32023,7549,626417,16.0,14160.0,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
10368,22023,6976,566370,0.0,0.0,0.0,0.9,540.0,0.0,0.0,960.0,0.0,2,2023
10369,22023,7020,567082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.27,0.0,2,2023
10370,22023,6922,626417,0.07,64.4,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
10371,32023,7278,536932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10454.66,0.0,3,2023
10372,12023,6854,536932,6.3,4410.0,0.0,0.0,0.0,0.0,0.0,8650.55,0.0,1,2023
10373,12023,7598,543069,1.2,690.02,0.0,2.2,1265.0,0.0,0.0,0.0,0.0,1,2023
10374,12023,7008,539426,0.3,146.37,0.0,2.7,1317.33,0.0,0.0,3854.41,0.0,1,2023
10375,12023,6888,626417,101.5,34510.0,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
10376,22023,7412,565273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,0.0,2,2023
10377,12023,7842,536932,0.0,0.0,0.0,0.3,56.91,0.0,-138.09,121.57,0.0,1,2023
10378,12023,7446,549779,0.7,518.0,0.0,3.0,1386.0,0.0,-669.0,0.0,0.0,1,2023
10379,22023,6828,547184,0.0,0.0,0.0,0.5,255.0,45.72,0.0,272.15,0.0,2,2023
10380,12023,7442,566751,5.6,952.0,0.0,1.4,264.18,264.18,26.18,0.0,0.0,1,2023
10381,12023,6976,568662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1381.59,0.0,1,2023
10382,32023,7752,558361,10.3,1351.88,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
10383,22023,7863,566792,4.0,2180.02,0.0,5.9,3215.57,0.0,0.0,0.0,0.0,2,2023
10384,12023,7020,566036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,1,2023
10385,32023,7524,558361,0.4,56.0,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
10386,22023,7665,536932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.44,0.0,2,2023
10387,22023,7598,568663,6.4,4000.1,0.0,22.2,13986.0,0.0,111.12,1942.75,0.0,2,2023
10388,22023,7020,567082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348.82,0.0,2,2023
10389,22023,7843,558361,93.0,47521.19,0.0,63.1,33443.0,0.0,407.04,24006.88,0.0,2,2023
10390,12023,7740,552562,0.0,0.0,0.0,0.0,0.0,0.0,-63.0,0.0,0.0,1,2023
10391,32023,7752,558361,0.0,0.0,0.0,7.0,918.77,0.0,0.0,0.0,0.0,3,2023
10392,12023,7848,626417,1.1,885.5,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
10393,22023,7724,536932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.24,0.0,2,2023
10394,32023,7672,567240,0.3,217.5,0.0,0.0,0.0,0.0,-7395.0,0.0,6723.46,3,2023
10395,22023,7384,569242,0.0,0.0,0.0,-4.0,-1260.0,0.0,0.0,0.0,0.0,2,2023
10396,32023,7097,536932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.75,0.0,3,2023
10397,32023,7489,539426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.63,359.73,3,2023
10398,32023,7550,558260,0.0,0.0,0.0,3.53,741.82,0.0,-35.18,0.0,0.0,3,2023
10399,12023,7446,567070,0.0,0.0,0.0,0.3,244.5,0.0,0.0,0.0,0.0,1,2023
10400,22023,7177,626416,0.9,841.5,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
10401,12023,6853,568230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,1,2023
10402,32023,7786,566296,9.7,7032.6,0.0,26.6,19285.07,0.0,0.0,25737.5,0.0,3,2023
10403,12023,7650,561246,0.0,0.0,0.0,0.0,0.0,0.0,-17028.0,0.0,0.0,1,2023
10404,32023,7446,557464,0.0,0.0,0.0,1.56,1376.32,0.0,-119.68,0.0,0.0,3,2023
10405,12023,7069,567082,8.3,1784.65,0.0,9.6,2232.59,0.0,168.47,0.0,0.0,1,2023
10406,32023,6904,626417,0.5,467.5,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
10407,22023,7036,568631,0.0,0.0,0.0,2.2,429.02,26.55,0.0,0.0,0.0,2,2023
10408,32023,7509,564607,0.0,0.0,0.0,0.4,92.0,0.0,0.0,0.0,0.0,3,2023
10409,12023,7018,569186,1.3,942.5,0.0,0.9,652.5,0.0,0.0,652.5,0.0,1,2023
10410,22023,7020,567082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.27,0.0,2,2023
10411,32023,7863,555694,0.0,0.0,0.0,3.1,1627.5,0.0,0.0,4162.5,0.0,3,2023
10412,32023,6910,569665,0.0,0.0,0.0,1.2,426.0,0.0,0.0,0.0,0.0,3,2023
10413,12023,7786,556661,0.0,0.0,0.0,4.4,2706.08,0.0,0.0,0.0,0.0,1,2023
10414,32023,7672,566083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1244.5,0.0,3,2023
10415,12023,6956,536932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.62,0.0,1,2023
10416,32023,7015,555675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.29,3,2023
10417,22023,7446,552867,0.0,0.0,0.0,0.4,332.5,0.0,0.0,0.0,0.0,2,2023
10418,12023,7658,567389,0.0,0.0,0.0,3.9,1060.8,1060.8,-265.2,0.0,0.0,1,2023
10419,22023,7545,567082,1.7,748.0,0.0,10.0,3349.42,0.0,-1050.58,95.18,0.0,2,2023
10420,32023,7384,567380,0.0,0.0,0.0,0.1,34.0,0.0,-68.0,238.0,0.0,3,2023
